3.220000000000000284e+01,3.529515457153320490e-01,1.000000000000000000e+00,1.415794808864593524e+00
3.529999999999999716e+01,1.756087493896484331e-01,1.000000000000000000e+00,5.896221596002578780e-01
4.189999999999999858e+01,1.152189000447591122e-01,1.000000000000000000e+00,3.746063953638076871e-01
4.110000000000000142e+01,8.603928565979003518e-02,1.000000000000000000e+00,2.760496635735034676e-01
4.089999999999999858e+01,6.843521118164062889e-02,1.000000000000000000e+00,2.149463915824890159e-01
4.439999999999999858e+01,5.603759765625000028e-02,1.000000000000000000e+00,1.754396288593610131e-01
5.220000000000000284e+01,4.773883274623325762e-02,1.000000000000000000e+00,1.471476006507873580e-01
5.450000000000000000e+01,4.121269226074218694e-02,1.000000000000000000e+00,1.249684216082096039e-01
5.289999999999999858e+01,3.653080410427517188e-02,1.000000000000000000e+00,1.113943357600106071e-01
5.070000000000000284e+01,3.307357025146484553e-02,1.000000000000000000e+00,9.871077889204024625e-02
5.439999999999999858e+01,2.956658450039950300e-02,1.000000000000000000e+00,8.848593354225159358e-02
5.279999999999999716e+01,2.739453315734863281e-02,1.000000000000000000e+00,8.056635697682698605e-02
5.579999999999999716e+01,2.498248760516827080e-02,1.000000000000000000e+00,7.496285525652078563e-02
5.510000000000000142e+01,2.315800803048270046e-02,1.000000000000000000e+00,6.798806935548781794e-02
5.570000000000000284e+01,2.153715006510416655e-02,1.000000000000000000e+00,6.203488175074259314e-02
5.550000000000000000e+01,1.999608993530273271e-02,1.000000000000000000e+00,5.834111556410789823e-02
5.200000000000000000e+01,1.925684536204618630e-02,1.000000000000000000e+00,5.640785967602449102e-02
5.639999999999999858e+01,1.781070709228515722e-02,1.000000000000000000e+00,5.124682456254959356e-02
5.579999999999999716e+01,1.690826817562705517e-02,1.000000000000000000e+00,4.889294191410666762e-02
5.629999999999999716e+01,1.615557098388671967e-02,1.000000000000000000e+00,4.842499101161956698e-02
5.639999999999999858e+01,1.523499625069754497e-02,1.000000000000000000e+00,4.454803202833448189e-02
5.700000000000000000e+01,1.447238055142489356e-02,1.000000000000000000e+00,4.205655810507861331e-02
5.760000000000000142e+01,1.385545067165208817e-02,1.000000000000000000e+00,3.991770974967790570e-02
5.689999999999999858e+01,1.332236131032307931e-02,1.000000000000000000e+00,3.835628703236580034e-02
5.450000000000000000e+01,1.284679718017578062e-02,1.000000000000000000e+00,3.609900188446044794e-02
5.820000000000000284e+01,1.222544376666729292e-02,1.000000000000000000e+00,3.487732192644706075e-02
5.700000000000000000e+01,1.175012659143518517e-02,1.000000000000000000e+00,3.349554048644171750e-02
5.800000000000000000e+01,1.128634725298200379e-02,1.000000000000000000e+00,3.243070517267499647e-02
5.879999999999999716e+01,1.094359036149649723e-02,1.000000000000000000e+00,3.145645269032182334e-02
5.679999999999999716e+01,1.058066622416178361e-02,1.000000000000000000e+00,2.969819863637288351e-02
5.750000000000000000e+01,1.021194150370936284e-02,1.000000000000000000e+00,2.945176132263675750e-02
5.870000000000000284e+01,3.155618286132812478e-01,1.000000000000000000e+00,1.129499108195304968e+00
5.729999999999999716e+01,1.591813850402832020e-01,1.000000000000000000e+00,4.463364174962043962e-01
5.800000000000000000e+01,1.055338160196940128e-01,1.000000000000000000e+00,3.000970727205276578e-01
5.770000000000000284e+01,7.911129951477051392e-02,1.000000000000000000e+00,2.219434361159801361e-01
5.900000000000000000e+01,6.273494720458984431e-02,1.000000000000000000e+00,1.802703582048416076e-01
5.950000000000000000e+01,5.228686014811197852e-02,1.000000000000000000e+00,1.474840270479520210e-01
5.650000000000000000e+01,4.497575214930943366e-02,1.000000000000000000e+00,1.267878288030624412e-01
6.010000000000000142e+01,3.931794404983520591e-02,1.000000000000000000e+00,1.130961661785841038e-01
5.739999999999999858e+01,3.521573172675238755e-02,1.000000000000000000e+00,9.943875041272905169e-02
5.950000000000000000e+01,3.123597335815429810e-02,1.000000000000000000e+00,8.730387502908706909e-02
5.929999999999999716e+01,2.845000873912464576e-02,1.000000000000000000e+00,8.069003061814741806e-02
5.970000000000000284e+01,2.624443213144938072e-02,1.000000000000000000e+00,7.484019001324972165e-02
5.760000000000000142e+01,2.417761435875525819e-02,1.000000000000000000e+00,6.869784428523137421e-02
6.039999999999999858e+01,2.225574765886579112e-02,1.000000000000000000e+00,6.327743279082434502e-02
5.900000000000000000e+01,2.093212254842122255e-02,1.000000000000000000e+00,5.824816060066222850e-02
6.050000000000000000e+01,1.952206850051880008e-02,1.000000000000000000e+00,5.508088413625955582e-02
6.029999999999999716e+01,1.826087166281307322e-02,1.000000000000000000e+00,5.148518064442803022e-02
6.010000000000000142e+01,1.724878205193413477e-02,1.000000000000000000e+00,4.813848598135841983e-02
5.839999999999999858e+01,1.638849358809621806e-02,1.000000000000000000e+00,4.462088509609824644e-02
6.010000000000000142e+01,1.552836132049560496e-02,1.000000000000000000e+00,4.321706169843674006e-02
5.989999999999999858e+01,1.468666439964657656e-02,1.000000000000000000e+00,4.068889121214548654e-02
6.100000000000000000e+01,1.404428915543989680e-02,1.000000000000000000e+00,3.871144218878312671e-02
6.010000000000000142e+01,1.357490124909774103e-02,1.000000000000000000e+00,3.767725340698076242e-02
6.000000000000000000e+01,1.289289077123006132e-02,1.000000000000000000e+00,3.561247934897740497e-02
6.089999999999999858e+01,1.231338653564453128e-02,1.000000000000000000e+00,3.369825553894043035e-02
6.150000000000000000e+01,1.193544607896071183e-02,1.000000000000000000e+00,3.262805024018654299e-02
6.039999999999999858e+01,1.144601256759078360e-02,1.000000000000000000e+00,3.237664403738799157e-02
6.160000000000000142e+01,1.111343451908656556e-02,1.000000000000000000e+00,3.133050007479531301e-02
6.129999999999999716e+01,1.061001481681034427e-02,1.000000000000000000e+00,2.911530778325837135e-02
6.010000000000000142e+01,1.029829597473144558e-02,1.000000000000000000e+00,2.955778602759043250e-02
6.129999999999999716e+01,9.964885711669922361e-03,1.000000000000000000e+00,2.775339534205775033e-02
6.189999999999999858e+01,3.092220306396484264e-01,1.000000000000000000e+00,1.063682383894920314e+00
6.060000000000000142e+01,1.540862369537353560e-01,1.000000000000000000e+00,4.271273276209830994e-01
6.239999999999999858e+01,1.030263900756835938e-01,1.000000000000000000e+00,2.862806910276413097e-01
6.139999999999999858e+01,7.709550857543945312e-02,1.000000000000000000e+00,2.137540362775325886e-01
